Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100287;BSMv2 - Primsiz Ürün Stok Seviyesi – (Mutlak Sapma (%));1;30,00;31,02;3,40
100666;BSMv2 - Primsiz Ürün Stok Seviyesi – (Mutlak Sapma (%));1;30,00;28,07;6,42
100310;BSMv2 - Primsiz Ürün Stok Seviyesi – (Mutlak Sapma (%));1;30,00;32,07;6,90
100157;BSMv2 - Primsiz Ürün Stok Seviyesi – (Mutlak Sapma (%));1;30,00;31,10;3,67
100823;BSMv2 - Primsiz Ürün Stok Seviyesi – (Mutlak Sapma (%));1;30,00;29,82;0,61
100301;BSMv2 - Primsiz Ürün Stok Seviyesi – (Mutlak Sapma (%));1;30,00;31,36;4,50
