Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101534;ARGEDv1 - Çalışan Devir Oranı (%);1;52,5;13;24,76
