Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
100160;SMv1 - Çalışan Devir Oranı (%);1;16,17;1;6,19
