Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100137;TM - Tanýtým Bütçesi Realizasyonu;1;NULL;NULL;2
100273;TM - Tanýtým Bütçesi Realizasyonu;1;NULL;NULL;2
100289;TM - Tanýtým Bütçesi Realizasyonu;1;NULL;NULL;4
100546;TM - Tanýtým Bütçesi Realizasyonu;1;NULL;NULL;2
100302;TM - Tanýtým Bütçesi Realizasyonu;1;NULL;NULL;2
