Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101874;KDv1 - Çalışan Devir Oranı (%);1;96,67;13;13,45
