Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100235;TD - Toplam Net Kota Realizasyonu;1;173486768,3;159401674;91,88117
100235;TD - Toplam Net Kota Realizasyonu;2;172710420,4;165381628;95,7566
