Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
102017;ÜPS - Fazla mesai baþarý endeksi (Sorumlu olunan bölümlerdeki üretim personeli, makine çalýþtýran teknik personel için);1;243111,492;581736,3022;139,29
101083;ÜPS - Fazla mesai baþarý endeksi (Sorumlu olunan bölümlerdeki üretim personeli, makine çalýþtýran teknik personel için);1;214637,4736;227641,435;6,06
102079;ÜPS - Fazla mesai baþarý endeksi (Sorumlu olunan bölümlerdeki üretim personeli, makine çalýþtýran teknik personel için);1;106947,7324;204026,435;90,77
