Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100287;BSMv2 - Bölgesel Satış Operasyonları ve SYS Uygulamaları Kalite Endeksi;1;100;94;94
100666;BSMv2 - Bölgesel Satış Operasyonları ve SYS Uygulamaları Kalite Endeksi;1;100;96;96
100310;BSMv2 - Bölgesel Satış Operasyonları ve SYS Uygulamaları Kalite Endeksi;1;100;92;92
100157;BSMv2 - Bölgesel Satış Operasyonları ve SYS Uygulamaları Kalite Endeksi;1;100;96;96
100823;BSMv2 - Bölgesel Satış Operasyonları ve SYS Uygulamaları Kalite Endeksi;1;100;94;94
100301;BSMv2 - Bölgesel Satış Operasyonları ve SYS Uygulamaları Kalite Endeksi;1;100;93;93
