Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
101455;ÜMv1 - Geliþim Ýndeksi;1;100;99,61;99,61
102201;ÜMv1 - Geliþim Ýndeksi;1;100;132,85;132,85
102216;ÜMv1 - Geliþim Ýndeksi;1;100;97,48;97,48
101903;ÜMv1 - Geliþim Ýndeksi;1;100;155,45;155,45
101533;ÜMv1 - Geliþim Ýndeksi;1;100;109,57;109,57
101427;ÜMv1 - Geliþim Ýndeksi;1;100;118,7;118,7
101898;ÜMv1 - Geliþim Ýndeksi;1;100;113,46;113,46
101256;ÜMv1 - Geliþim Ýndeksi;1;100;112,76;112,76
101029;ÜMv1 - Geliþim Ýndeksi;1;100;113,07;113,07
