Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
101116;GMMv1 - Net Master Kota Realizasyonu (Ýlgili Tüm Ürünler) (TL);1;608874556,13;614156028,77;100,87
