Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100287;BSM - Bölge IMS Kota Realizasyonu (SF);1;15817614,93;16116479,01;101,89
100666;BSM - Bölge IMS Kota Realizasyonu (SF);1;25325498,66;26427596,16;104,35
100310;BSM - Bölge IMS Kota Realizasyonu (SF);1;20293414,70;19302363,05;95,12
100157;BSM - Bölge IMS Kota Realizasyonu (SF);1;17282944,86;17890242,83;103,51
100823;BSM - Bölge IMS Kota Realizasyonu (SF);1;18473231,41;18986496,05;102,78
100301;BSM - Bölge IMS Kota Realizasyonu (SF);1;9953438,05;10563796,22;106,13
