Çalışan Sicil No;Gösterge Adı;Periyot;Planlanan;Gerçekleşen;Sonuç
101341;SGEM - SF Brüt Satış Realizasyonu Ortalaması;1;100;94,68;94,68
101341;SGEM - SF Brüt Satış Realizasyonu Ortalaması;2;100;97;97
