Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100160;SMv1 - Kanal Depolar ile Planlanan Çıkış Aksiyonu Kota Realizasyonu (SF);1;279110200;290654001,4;104,1359296
