Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100596;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;244;162;66,39
100565;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;268;231;86,19
100565;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;241;207;85,89
100565;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;249;209;83,94
100565;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;124;87;70,16
100565;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;249;213;85,54
100565;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;246;205;83,33
100618;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;212;134;63,21
100618;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;248;201;81,05
100618;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;245;198;80,82
100618;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;124;80;64,52
100618;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;246;178;72,36
100618;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;225;135;60
100626;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;282;218;77,3
100626;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;277;205;74,01
100626;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;261;174;66,67
100626;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;135;84;62,22
100626;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;262;201;76,72
100626;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;260;189;72,69
100078;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;196;188;95,92
100078;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;196;189;96,43
100078;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;206;198;96,12
100078;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;101;96;95,05
100078;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;208;184;88,46
100078;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;216;207;95,83
100202;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;157;137;87,26
100202;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;164;147;89,63
100202;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;154;143;92,86
100202;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;85;69;81,18
100202;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;172;148;86,05
100202;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;167;137;82,04
100317;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;176;145;82,39
100317;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;88;72;81,82
100540;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;248;187;75,4
100540;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;247;191;77,33
100540;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;234;164;70,09
100540;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;129;71;55,04
100540;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;264;142;53,79
100540;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;219;135;61,64
100086;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;280;209;74,64
100086;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;291;224;76,98
100086;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;302;222;73,51
100086;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;150;99;66
100086;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;282;205;72,7
100086;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;265;206;77,74
100504;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;116;98;84,48
100504;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;127;99;77,95
100504;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;153;115;75,16
100504;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;73;48;65,75
