Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101618;ACMCY - Çalışan Devir Oranı (%);1;6,83;1;14,64128843
