Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100287;BSM - Bölge IMS Kota Realizasyonu (SF);1;111446245,8;107463723,5;96,42650829
100666;BSM - Bölge IMS Kota Realizasyonu (SF);1;174484972,8;181565452,1;104,0579307
100310;BSM - Bölge IMS Kota Realizasyonu (SF);1;140854389,5;142982444,9;101,5108194
100157;BSM - Bölge IMS Kota Realizasyonu (SF);1;117677715,6;122693503,7;104,2623092
100823;BSM - Bölge IMS Kota Realizasyonu (SF);1;128757776,1;130134992,1;101,0696177
100301;BSM - Bölge IMS Kota Realizasyonu (SF);1;66564429,17;74761128,16;112,3139327
