Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101985;FABD - Çalışan Devir Oranı (%);1;219,73;18;8,191871843
