Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101290;ARGEDv1 - Çalışan Devir Oranı (%);1;13;0;0
