Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100087;BTM - Market Ýndeks;1;100;88,14989652;88,14989652
100087;BTM - Market Ýndeks;2;100;80,1574017;80,1574017
100087;BTM - Market Ýndeks;3;100;79,00942489;79,00942489
100087;BTM - Market Ýndeks;4;100;76,39101231;76,39101231
100087;BTM - Market Ýndeks;5;100;87,69270914;87,69270914
100087;BTM - Market Ýndeks;6;100;84,15888655;84,15888655
