Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
101897;TDv3 - TR Pazar Payı Gelişimi (Brüt TL);1;100;109,4012669;109,4012669
100264;TDv3 - TR Pazar Payı Gelişimi (Brüt TL);1;100;103,6549333;103,6549333
100454;TDv3 - TR Pazar Payı Gelişimi (Brüt TL);1;100;100,8682626;100,8682626
100289;TDv3 - TR Pazar Payı Gelişimi (Brüt TL);1;100;119,0630819;119,0630819
100421;TDv3 - TR Pazar Payı Gelişimi (Brüt TL);1;100;147,0984158;147,0984158
100970;TDv3 - TR Pazar Payı Gelişimi (Brüt TL);1;100;97,5308067;97,5308067
