Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101899;ARGEDv1 - Çalışan Devir Oranı (%);1;2;0;0
