Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
100608;TYHM - Çalışan Devir Oranı (%);1;40,25;5;12,42236025
