Çalışan Sicil No;Gösterge Adı ;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100659;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;DULOXX;535772,8612;485589,74;90,63350818
100659;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;ETKINIA ;239587,5714;183222,89;76,47428826
100659;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;GYREX;1127022,757;967095,07;85,80971982
100659;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;SAYFREN;128051,7577;69964,46;54,63764126
100659;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;SECITA 15mg ;523863,5038;449517,32;85,80810015
100115;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;60755,73013;51296;84,42989639
100268;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;61365,08709;116368;189,6322575
100295;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;103185,5566;114016;110,4960847
100297;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;25808,89775;59528;230,6491373
100311;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;58486,41009;99960;170,9114987
100319;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;81136,66668;74368;91,65769688
100586;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;77783,93457;53424;68,68256318
100659;BTM - Hedef Ürünler Kota Realizasyonu (2 Stratejik Ürün + Son 3 Yılda Çıkan Lansman Ürünleri);2;PHOCUSS;91919,78249;100240;109,0516071
