Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100160;SMv1 - Kanal Depolar ile Planlanan Çýkýþ Aksiyonu Kota Realizasyonu (SF);1;139215500,00;165407397,93;118,81
