Çalışan Sicil No;Gösterge Adı ;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;565367,14;639232,19;113,06
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;965134,6;1253806,37;129,91
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;900379,94;1104582,54;122,68
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;710182,93;858444,85;120,88
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;630095,46;957080,43;151,89
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;576985,9;691637,68;119,87
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;524379,23;720845,75;137,47
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ILIADIN;445855,29;644849,21;144,63
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;66666,31;63090,3;94,64
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;66282,79;39489,45;59,58
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;66658,95;59363,85;89,06
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;54560,33;52770,9;96,72
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;51518,96;62817,3;121,93
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;64364,36;57029,7;88,6
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;66236,21;62189,4;93,89
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;MAGNIS;44132,34;33647,25;76,24
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;151152,17;106390,6;70,39
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;165012,53;70428,52;42,68
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;155948,01;85129,16;54,59
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;148809,72;111550,28;74,96
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;131908,09;81887,68;62,08
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;116177,2;51791,4;44,58
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;110024,58;58474,52;53,15
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;FLUREND;102769,86;76811,4;74,74
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;674378,04;696150,04;103,23
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;1151871,75;872990,55;75,79
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;1075917,76;943382,03;87,68
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;847840,94;867390,52;102,31
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;751403,29;662196,46;88,13
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;688661,43;587415,9;85,3
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;627688,23;516164,15;82,23
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ILIADIN;531211,56;504987,23;95,06
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;74481,51;74774,7;100,39
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;74052,96;54299,7;73,33
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;74473,23;72686,25;97,6
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;60956,3;62394,15;102,36
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;57558,44;54040,35;93,89
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;71909,63;49931,7;69,44
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;74000,93;59664,15;80,63
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;MAGNIS;49305,88;45522,75;92,33
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;191557,25;257394,64;134,37
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;209254,65;250800,48;119,85
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;197767,59;256560,64;129,73
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;188586,23;202756,52;107,51
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;167334,95;206748,6;123,55
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;147364,31;127913,36;86,8
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;139480,88;174039,12;124,78
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;FLUREND;130296,85;142280,4;109,2
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;932706,7;1087302,57;116,57
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;1599724,01;1719102,85;107,46
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;1495845,69;1692600,43;113,15
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;1178510,37;1256067,27;106,58
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;1048684,64;1146489,77;109,33
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;963902,19;1069409,46;110,95
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;882687,08;1118079,96;126,67
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ILIADIN;737976,86;828529,81;112,27
100077;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;67527,57;80330,25;118,96
100084;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;67139,1;62612,55;93,26
100493;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;67520,06;83333,25;123,42
100234;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;55265,12;62407,8;112,92
100419;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;52220,48;60073,65;115,04
100313;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;65195,84;52743,6;80,9
100246;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;67091,81;55173,3;82,24
100075;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;MAGNIS;44702,41;43816,5;98,02
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;208195,01;256822,93;123,36
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;310356,02;335187,48;108
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;224478,61;255347,48;113,75
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;239689,78;291140,41;121,47
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;171120,88;180257,82;105,34
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;196608,03;243853,38;124,03
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;194814,55;258034,24;132,45
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;DULOXX;110992,66;123362,45;111,14
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;116969,13;109765,76;93,84
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;126797,84;118362,92;93,35
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;94006,2;60353,8;64,2
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;94209,87;87361,04;92,73
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;93241,22;100473,88;107,76
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;75885,16;76506,04;100,82
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;87864,59;82758,52;94,19
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;ETKINIA;61743,95;57574,92;93,25
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;363710,47;388522,4;106,82
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;455320,73;559981,25;122,99
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;419282,23;413580,97;98,64
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;404747,86;401291,59;99,15
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;299223,85;402945,85;134,66
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;306751,08;374641,43;122,13
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;309700,82;412034,77;133,04
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;GYREX;253774,78;373589,73;147,21
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;77199,8;86066,4;111,49
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;105241,54;109425,4;103,98
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;69489,86;56061,6;80,68
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;91171,85;88106,2;96,64
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;58214,99;100147,6;172,03
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;74943,51;122388;163,31
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;68523,48;100279,2;146,34
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;PHOCUSS;36416,23;49942,2;137,14
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;339202,39;298190,36;87,91
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;387593,52;374202,53;96,55
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;402701,58;321845,37;79,92
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;407541,61;320825,06;78,72
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;304655,84;326855,02;107,29
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;251586,63;231467,57;92
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;300048,31;302579,16;100,84
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;4;SECITA;197793,99;203400,9;102,83
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;290600,72;370804,32;127,6
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;432954,51;496619,97;114,7
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;312782,35;416580,72;133,19
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;334337,82;429134,85;128,35
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;238619,28;267293;112,02
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;274198,47;314363,58;114,65
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;271610,27;340102,97;125,22
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;DULOXX;154494,01;171179,32;110,8
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;435650,49;488329,21;112,09
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;545067,56;633934,71;116,3
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;502048,84;528925,29;105,35
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;484732,28;475776,67;98,15
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;358158,67;470531,41;131,38
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;366990,36;444564,86;121,14
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;370382,65;458343,52;123,75
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;GYREX;303951,76;406060,95;133,59
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;95700,86;101529,4;106,09
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;130462,85;122124,8;93,61
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;86143,22;75933,2;88,15
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;113021,34;115544,8;102,23
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;72166,3;108175,2;149,9
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;92903,85;127849,4;137,61
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;84945,25;103108,6;121,38
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;PHOCUSS;45143,44;52837,4;117,04
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;251990,06;254255,76;100,9
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;376483,72;323440,48;85,91
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;273591,71;295087,76;107,86
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;290883,67;314163,96;108
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;207923,03;187125,4;90
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;238757,47;212020,16;88,8
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;236880,72;236812,84;99,97
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;DULOXX;135829,95;122330,12;90,06
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;539271,84;502873,82;93,25
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;676851,06;705718,54;104,26
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;623272,01;578876,22;92,88
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;602463,34;536672,62;89,08
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;448120,76;475191,03;106,04
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;457022,71;464658,62;101,67
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;464070,72;512603,68;110,46
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;GYREX;385445,27;458309,59;118,9
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;128354,2;103887,57;80,94
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;174556,85;116169,34;66,55
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;115733,59;65041,08;56,2
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;151309,34;113525,05;75,03
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;96775,49;102000,9;105,4
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;123701,46;127480,75;103,06
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;113137,93;105286,19;93,06
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;PHOCUSS;59872,07;49466,35;82,62
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;122683,54;107594,76;87,7
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;132992,4;115931,4;87,17
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;98598,81;64956,32;65,88
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;98812,37;81716,44;82,7
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;97796,45;85450,56;87,38
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;79592,46;81976,96;103
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;92157,15;83713,76;90,84
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;ETKINIA;64760,39;61135,36;94,4
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;385212,25;330111,67;85,7
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;439604,39;374381,51;85,16
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;457580,41;368319,01;80,49
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;462702,7;341911,43;73,89
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;345226,55;342231,46;99,13
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;285612,06;253655,97;88,81
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;339870,71;326393,9;96,03
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;5;SECITA;224482,81;225981,07;100,67
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;124370,57;118970,8;95,66
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;134678,84;115844,56;86,02
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;99849,19;68777,28;68,88
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;100065,41;98476,56;98,41
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;99036,67;92745,12;93,65
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;80601,84;90226,76;111,94
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;93325,74;91529,36;98,08
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;ETKINIA;65581,65;59745,92;91,1
100458;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;373094,75;324114,74;86,87
100295;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;425760,65;372632,89;87,52
100586;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;443764,88;381679,05;86,01
100659;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;447702,47;373251,75;83,37
100115;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;333693,87;333654,44;99,99
100268;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;276515,13;255049,87;92,24
100311;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;328831,07;318257,32;96,78
100297;BTMv1 - Hedef Ürünler Kota Realizasyonu;6;SECITA;217499,75;216733,83;99,65
