Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101697;RDv1 - Çalışan Devir Oranı (%);1;11,75;3;25,53
