Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100160;SM - Kanal Depolar ile Yapýlan Kademeli Çýkýþ Anlaþmasý Realizasyonu (SF);1;49064423,00;51511901,00;104,9882947
100160;SM - Kanal Depolar ile Yapýlan Kademeli Çýkýþ Anlaþmasý Realizasyonu (SF);2;36170130,00;34525506,00;95,45308795
100160;SM - Kanal Depolar ile Yapýlan Kademeli Çýkýþ Anlaþmasý Realizasyonu (SF);3;30238750,00;30739373,00;101,6555678
100160;SM - Kanal Depolar ile Yapýlan Kademeli Çýkýþ Anlaþmasý Realizasyonu (SF);4;30149293,15;31837477,65;105,5994165
100160;SM - Kanal Depolar ile Yapýlan Kademeli Çýkýþ Anlaþmasý Realizasyonu (SF);5;35062041,27;37840585,29;107,9246499
100160;SM - Kanal Depolar ile Yapýlan Kademeli Çýkýþ Anlaþmasý Realizasyonu (SF);6;38505751,68;38799437,62;100,7627067
