Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101002;DM - Çalışan Devir Oranı (%);1;50,75;1;1,97044335
