Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100496;TSM - Market İndeks;1;100;67,00438825;67,00438825
101574;TSM - Market İndeks;1;100;67,63492492;67,63492492
100864;TSM - Market İndeks;1;100;57,35787472;57,35787472
100271;TSM - Market İndeks;1;100;61,19555984;61,19555984
101449;TSM - Market İndeks;1;100;47,87823037;47,87823037
101568;TSM - Market İndeks;1;100;220,5379944;220,5379944
100658;TSM - Market İndeks;1;100;184,2218126;184,2218126
100253;TSM - Market İndeks;1;100;162,062736;162,062736
100327;TSM - Market İndeks;1;100;173,7390959;173,7390959
100661;TSM - Market İndeks;1;100;152,8882489;152,8882489
100718;TSM - Market İndeks;1;100;157,3622709;157,3622709
100461;TSM - Market İndeks;1;100;147,5503537;147,5503537
100201;TSM - Market İndeks;1;100;143,1366916;143,1366916
100668;TSM - Market İndeks;1;100;141,4789119;141,4789119
100460;TSM - Market İndeks;1;100;141,7348189;141,7348189
100584;TSM - Market İndeks;1;100;123,9942797;123,9942797
100009;TSM - Market İndeks;1;100;136,9549419;136,9549419
100525;TSM - Market İndeks;1;100;131,4532447;131,4532447
100650;TSM - Market İndeks;1;100;121,3243305;121,3243305
100322;TSM - Market İndeks;1;100;123,7405948;123,7405948
101279;TSM - Market İndeks;1;100;113,3558912;113,3558912
101572;TSM - Market İndeks;1;100;102,542344;102,542344
100242;TSM - Market İndeks;1;100;125,7211178;125,7211178
100624;TSM - Market İndeks;1;100;127,4628088;127,4628088
100515;TSM - Market İndeks;1;100;128,4279943;128,4279943
100200;TSM - Market İndeks;1;100;121,7794947;121,7794947
100355;TSM - Market İndeks;1;100;128,5172778;128,5172778
100269;TSM - Market İndeks;1;100;132,2692926;132,2692926
100334;TSM - Market İndeks;1;100;112,4889202;112,4889202
100383;TSM - Market İndeks;1;100;142,0182324;142,0182324
101562;TSM - Market İndeks;1;100;107,9215285;107,9215285
100344;TSM - Market İndeks;1;100;103,0688542;103,0688542
100585;TSM - Market İndeks;1;100;97,5120012;97,5120012
101267;TSM - Market İndeks;1;100;98,79177404;98,79177404
100204;TSM - Market İndeks;1;100;107,7891289;107,7891289
100357;TSM - Market İndeks;1;100;105,1618987;105,1618987
100675;TSM - Market İndeks;1;100;113,6811978;113,6811978
100795;TSM - Market İndeks;1;100;108,3043411;108,3043411
100209;TSM - Market İndeks;1;100;105,8343188;105,8343188
100579;TSM - Market İndeks;1;100;102,4606583;102,4606583
101276;TSM - Market İndeks;1;100;111,107765;111,107765
100298;TSM - Market İndeks;1;100;119,6056621;119,6056621
100260;TSM - Market İndeks;1;100;106,974299;106,974299
100379;TSM - Market İndeks;1;100;107,9622068;107,9622068
100522;TSM - Market İndeks;1;100;96,72748591;96,72748591
100328;TSM - Market İndeks;1;100;107,1105828;107,1105828
100674;TSM - Market İndeks;1;100;95,67466027;95,67466027
100618;TSM - Market İndeks;1;100;100,3100904;100,3100904
100596;TSM - Market İndeks;1;100;99,9279092;99,9279092
100528;TSM - Market İndeks;1;100;116,9417868;116,9417868
100509;TSM - Market İndeks;1;100;106,0494306;106,0494306
101475;TSM - Market İndeks;1;100;86,1575444;86,1575444
100598;TSM - Market İndeks;1;100;105,3224467;105,3224467
100529;TSM - Market İndeks;1;100;99,97196871;99,97196871
100766;TSM - Market İndeks;1;100;105,2058893;105,2058893
100404;TSM - Market İndeks;1;100;95,76124206;95,76124206
100540;TSM - Market İndeks;1;100;104,6909383;104,6909383
101663;TSM - Market İndeks;1;100;91,90466473;91,90466473
100335;TSM - Market İndeks;1;100;93,39913952;93,39913952
101023;TSM - Market İndeks;1;100;87,71433013;87,71433013
100392;TSM - Market İndeks;1;100;100,4395317;100,4395317
101323;TSM - Market İndeks;1;100;80,06126477;80,06126477
100862;TSM - Market İndeks;1;100;103,7363337;103,7363337
100333;TSM - Market İndeks;1;100;104,4454557;104,4454557
100949;TSM - Market İndeks;1;100;98,62549938;98,62549938
101461;TSM - Market İndeks;1;100;74,19349583;74,19349583
101264;TSM - Market İndeks;1;100;83,57698942;83,57698942
100422;TSM - Market İndeks;1;100;79,63373121;79,63373121
100950;TSM - Market İndeks;1;100;90,18014127;90,18014127
101270;TSM - Market İndeks;1;100;84,21760055;84,21760055
101547;TSM - Market İndeks;1;100;83,07413458;83,07413458
100138;TSM - Market İndeks;1;100;89,71666313;89,71666313
100879;TSM - Market İndeks;1;100;82,69815123;82,69815123
101478;TSM - Market İndeks;1;100;92,36374164;92,36374164
100893;TSM - Market İndeks;1;100;83,8407447;83,8407447
100502;TSM - Market İndeks;1;100;95,90177176;95,90177176
101269;TSM - Market İndeks;1;100;81,22799179;81,22799179
100501;TSM - Market İndeks;1;100;88,82527837;88,82527837
100713;TSM - Market İndeks;1;100;90,21768452;90,21768452
101546;TSM - Market İndeks;1;100;76,75358355;76,75358355
101693;TSM - Market İndeks;1;100;88,25686728;88,25686728
100294;TSM - Market İndeks;1;100;83,58571402;83,58571402
101694;TSM - Market İndeks;1;100;82,21684641;82,21684641
101329;TSM - Market İndeks;1;100;69,81657509;69,81657509
