Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101420;KGMv1 - Çalışan Devir Oranı (%);1;30;2;6,67
