Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101761;AFAGYv1 - Çalışan Devir Oranı (%);1;14,67;3;20,45
