Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
100737;SYDv1 - Çalışan Devir Oranı (%);1;4,42;1;22,64
