Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
101116;GMM - Çalışan Devir Oranı (%);1;8,25;2;24,24242424
