Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100541;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;201;192;95,52
100541;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;189;183;96,83
101677;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;81;68;83,95
101677;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;164;157;95,73
101677;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;160;140;87,5
101490;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;61;61;100
101490;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;134;134;100
101490;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;134;134;100
101277;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;68;59;86,76
101277;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;129;121;93,8
101277;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;121;105;86,78
100670;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;34;28;82,35
100670;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;158;138;87,34
100670;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;150;148;98,67
101805;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;47;45;95,74
101805;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;124;90;72,58
101805;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;129;76;58,91
100265;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;71;54;76,06
100265;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;186;149;80,11
100265;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;185;151;81,62
100462;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;72;58;80,56
100462;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;145;119;82,07
100462;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;141;107;75,89
101258;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;42;26;61,9
101258;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;109;91;83,49
101258;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;111;94;84,68
100272;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;78;46;58,97
100272;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;159;108;67,92
100272;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;154;93;60,39
100325;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;32;32;100
100325;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;145;134;92,41
100325;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;140;135;96,43
101998;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;25;18;72
101998;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;173;136;78,61
101998;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;160;124;77,5
100465;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;57;40;70,18
100465;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;116;96;82,76
100465;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;118;67;56,78
101842;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;56;40;71,43
101842;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;160;151;94,38
101842;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;153;134;87,58
100496;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;67;63;94,03
100496;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;135;130;96,3
100496;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;128;126;98,44
100515;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;66;60;90,91
100515;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;156;152;97,44
100515;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;113;110;97,35
100360;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;58;38;65,52
100360;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;196;138;70,41
100360;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;194;151;77,84
100078;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;51;51;100
100078;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;124;115;92,74
100078;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;72;72;100
101917;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;77;59;76,62
101917;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;164;106;64,63
101917;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;174;138;79,31
101565;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;77;73;94,81
