Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
101341;SGEMv2 -SF Net Satýþ Realizasyonu Ortalamasý;1;608.850.110,13;614.090.710,57;100,86
