Sicil;Gösterge Adı;Periyod;Aylık Ort. Çalışan Sayısı;İşten Ayrılan Çalışan Sayısı;Sonuç 
100394;AFTGMY - Çalışan Devir Oranı (%);1;15,83;4;25,27
